record;id;start_time;source_address;temperature;humidity;sound_level;light_level;uv_index;pressure;eco2;tvoc;magnetic;battery;created_at
;b3546bc6-237a-4d13-bc63-5d541431cdff;;2128519425;38.393;23.075;33.911075592041016;1.59375;0.093505859375;1019.8161010742188;400;0;4294967.181;100;2022-06-27T20:03:22.126191
;8a3d8c8e-2b1a-4737-8a66-2f873a31849b;;2128520460;37.148;24.235;17.908737182617188;1.124755859375;0.283447265625;1019.459716796875;400;0;0.011;100;2022-06-27T20:02:53.632185
;8fb27e60-4bac-459c-9f56-048977872be0;;2128519425;38.339;23.151;33.975406646728516;1.187255859375;0.294677734375;1019.7876586914062;400;0;4294967.186;100;2022-06-27T20:02:05.591094
;50d54b23-466b-4f21-a5e6-53974461d211;;2128520460;36.998;24.426;29.889835357666016;2.43701171875;0.1259765625;1019.5482788085938;400;0;0.007;100;2022-06-27T20:01:37.238095
;08276b7f-023c-4ff3-aeda-2a0ee0cc5ace;;2128520512;38.135;24.357;21.04799461364746;0.09375;0.902099609375;1020.2977905273438;400;0;4294967.246;100;2022-06-27T20:01:21.102749
;37a615b0-d235-4d00-98be-137c18c363ef;;2128519425;38.275;23.212;22.903873443603516;1.593505859375;0.478271484375;1019.834716796875;400;0;4294967.183;100;2022-06-27T20:00:49.092791
;891eda29-bf57-44b3-a376-09a7be9e41eb;;2128520460;36.913;24.494;35.45391845703125;1.93701171875;0.260009765625;1019.4891967773438;410;1;0.01;100;2022-06-27T20:00:20.830912
;3be91b82-a151-4d47-9e3b-492a15c89ab4;;2128519425;38.232;23.251;23.538562774658203;1.562255859375;0.39453125;1019.861572265625;400;0;4294967.184;100;2022-06-27T19:59:32.626711
;acdef3a3-174f-4c47-96be-47e2f96a4e2f;;2128520512;38.114;24.273;31.496463775634766;0.21875;0.2255859375;1020.3080444335938;400;0;4294967.244;100;2022-06-27T19:59:04.833885
;387d8ec2-d133-4797-9c9d-c5f803c3a0b2;;2128520460;37.138;24.288;30.050310134887695;1.718505859375;0.093994140625;1019.4724731445312;400;0;0.012;100;2022-06-27T19:59:04.325691
;c23f53b5-514b-438e-9c61-9b386d782aa0;;2128519425;38.221;23.19;20.976516723632812;1.718505859375;0.279052734375;1019.9282836914062;400;0;4294967.181;100;2022-06-27T19:58:16.129026
;a0d8880a-e648-4624-aac1-380b06adf76a;;2128520460;37.106;24.227;33.46553421020508;2.968505859375;0.283447265625;1019.5176391601562;400;0;0.013;100;2022-06-27T19:57:47.643095
;7b529eca-79e9-4cf6-be8a-c577119c460e;;2128519425;38.275;23.014;33.934471130371094;2.37451171875;0.310302734375;1019.8087768554688;400;0;4294967.184;100;2022-06-27T19:56:59.671489
;6b55461c-63ab-4af4-a1dc-f95df9bced48;;2128520512;38.189;24.097;31.482254028320312;0.21875;0.341552734375;1020.3562622070312;400;0;4294967.246;100;2022-06-27T19:56:48.337639
;c39c2801-8538-4a35-98cf-22eaf6e88da6;;2128520460;37.041;24.242;21.830448150634766;1.843505859375;0.213134765625;1019.5097045898438;400;0;0.015;100;2022-06-27T19:56:31.128028
;192f9ded-5e71-49b6-a522-d8835f9c1fcd;;2128519425;38.414;22.915;34.09489440917969;1.96826171875;0.302490234375;1019.8568725585938;400;0;4294967.185;100;2022-06-27T19:55:34.935215
;f9846a26-51eb-4c19-a46b-e8ba364707bf;;2128520460;36.998;24.181;29.96353530883789;2.530517578125;0.1572265625;1019.467529296875;400;0;0.01;100;2022-06-27T19:55:14.741475
;9610f4ba-0110-49c1-a6ed-769d19b392e9;;2128520512;38.146;24.151;32.08876419067383;0.03125;0.0625;1020.3133544921875;400;0;4294967.244;100;2022-06-27T19:54:31.889589
;cc91ac8d-c274-41a1-aad8-76bad749a947;;2128519425;38.414;22.93;33.96961212158203;2.12451171875;0.42578125;1019.873046875;400;0;4294967.181;100;2022-06-27T19:54:18.380221
;85433443-a51c-4ff0-b437-8854c7e2f5ca;;2128520460;37.138;24.09;29.567869186401367;3.405517578125;0.109130859375;1019.50048828125;400;0;0.01;100;2022-06-27T19:53:58.330912
;1c2d0059-db7f-48c6-b825-a94623fe4e89;;2128519425;38.414;22.907;33.9881591796875;2.436767578125;0.302490234375;1019.884521484375;400;0;4294967.185;100;2022-06-27T19:53:01.775918
;109ca129-309f-49ca-8209-6699bdd5e54b;;2128520460;37.073;24.143;30.328981399536133;2.718017578125;0.220947265625;1019.5176391601562;400;0;0.011;100;2022-06-27T19:52:41.912816
;e0365fae-e79b-4874-80da-7bb1fbf497bc;;2128520512;38.21;24.09;31.909503936767578;0.375;0.2412109375;1020.2913208007812;400;0;4294967.243;100;2022-06-27T19:52:15.534697
;6245ebd2-ccf0-450f-8871-ac78fe735e57;;2128519425;38.435;22.892;33.91110610961914;2.936767578125;0.6240234375;1019.8292236328125;400;0;4294967.185;100;2022-06-27T19:51:45.085415
;ccf3eabf-5be5-4a5e-87e0-ba7bb867e020;;2128520460;37.116;24.12;35.32961654663086;3.436767578125;0.086181640625;1019.4486694335938;400;0;0.011;100;2022-06-27T19:51:25.438088
;903d3ff3-8412-4d80-833c-bdfd96ca28c2;;2128519425;38.435;22.923;34.084388732910156;3.155517578125;0.41015625;1019.8453369140625;400;0;4294967.184;100;2022-06-27T19:50:28.513229
;f27e647b-084a-4396-9ef9-f8eedc4a242f;;2128520460;37.02;24.258;32.75593185424805;2.6240234375;0.140380859375;1019.4598388671875;400;0;0.01;100;2022-06-27T19:50:08.950254
;ffabb8d7-4311-4a92-aca8-da0eb48998eb;;2128520512;38.307;23.96;32.136348724365234;0.375;0.364990234375;1020.2451782226562;400;0;4294967.243;100;2022-06-27T19:49:59.205772
;4627fa75-781a-4c93-a49c-6c45190b3e97;;2128519425;38.414;22.961;34.115623474121094;3.124267578125;0.45703125;1019.836669921875;400;0;4294967.186;100;2022-06-27T19:49:12.025021
;4df4f626-826e-4051-badc-f3d54f57512b;;2128520460;37.084;24.105;29.81171226501465;3.4990234375;0.0078125;1019.3895874023438;400;0;0.012;100;2022-06-27T19:48:52.212792
;e1996ba9-724a-4260-a79e-86a26ff2b151;;2128519425;38.371;22.984;33.958152770996094;3.749267578125;0.6083984375;1019.760009765625;400;0;4294967.185;100;2022-06-27T19:47:55.497013
;49dbbc4d-e95f-4dad-b8fa-197b9c82d316;;2128520512;38.307;24.044;31.955894470214844;0.1875;0.41015625;1020.166259765625;400;0;4294967.243;100;2022-06-27T19:47:42.837022
;dc511855-09c4-4afc-975e-ccaba8916d88;;2128520460;37.277;23.891;33.80816650390625;3.561279296875;0.220947265625;1019.2971801757812;410;1;0.01;100;2022-06-27T19:47:27.534601
;d82a174d-b2fb-4734-9584-375dd65a4876;;2128519425;38.36;22.877;39.730690002441406;3.623779296875;0.39453125;1019.739501953125;400;0;4294967.184;100;2022-06-27T19:46:38.862281
;e297891a-200c-4ea2-af28-fe3b71053ebe;;2128520460;37.256;23.891;30.321348190307617;4.592041015625;0.205322265625;1019.413330078125;400;0;0.012;100;2022-06-27T19:46:11.064206
;9b9325f1-4f63-4c8e-a49f-61e18bc14ed1;;2128520512;38.307;24.021;31.374988555908203;0.1875;0.2177734375;1020.1682739257812;400;0;4294967.245;100;2022-06-27T19:45:26.416549
;220f3e01-6efe-4e1f-9ccf-7c424799ad67;;2128519425;38.543;22.785;37.54266357421875;3.7802734375;0.156005859375;1019.7120361328125;400;0;4294967.185;100;2022-06-27T19:45:14.016167
;55e1e57b-5502-4cfa-be39-60d96a3c0111;;2128520460;37.213;23.945;29.961833953857422;3.311279296875;0.2255859375;1019.3790893554688;415;2;0.012;100;2022-06-27T19:44:54.660641
;b9c5dd5a-ec5c-48a5-a2bd-f564b53d9c18;;2128519425;38.532;22.793;36.724918365478516;4.154541015625;0.03125;1019.61669921875;400;0;4294967.183;100;2022-06-27T19:43:57.470426
;acb6722f-8f89-47d7-b392-68a81fcc11a1;;2128520460;37.245;23.937;21.27904510498047;4.43505859375;0.0546875;1019.2587280273438;400;0;0.011;100;2022-06-27T19:43:38.138981
;ec3ca013-5796-4071-a32b-eb30fa3c4411;;2128520512;38.285;23.991;31.93947982788086;0.5625;0.341552734375;1020.0516967773438;400;0;4294967.243;100;2022-06-27T19:43:10.037261
;8e716fe1-2434-4412-943b-a19445010e0d;;2128519425;38.532;22.77;36.718788146972656;4.31005859375;0.302490234375;1019.6685180664062;400;0;4294967.181;100;2022-06-27T19:42:40.851216
;d796d633-f13a-45d7-a203-344bce02a057;;2128520460;37.181;23.975;32.969200134277344;4.49755859375;0.1806640625;1019.2935791015625;400;0;0.01;100;2022-06-27T19:42:21.739786
;948324d2-5378-4386-a37f-dfaf9f689241;;2128519425;38.553;22.739;33.9908561706543;4.591552734375;0.325927734375;1019.6051635742188;400;0;4294967.183;100;2022-06-27T19:41:24.243390
;569212f8-ede7-44be-b5ab-405379cf0280;;2128520460;37.138;23.899;32.6448860168457;5.9970703125;0.078369140625;1019.2366943359375;400;0;0.011;100;2022-06-27T19:41:05.245376
;043dfadd-361d-4082-b4db-efa78f0763c0;;2128520512;38.296;23.975;31.285913467407227;0.46875;0.44140625;1020.0653076171875;400;0;4294967.244;100;2022-06-27T19:40:53.503309
;2ad27297-792a-471d-99ef-4362772fc854;;2128519425;38.543;22.724;34.10553741455078;4.840087890625;0.698974609375;1019.5972900390625;400;0;4294967.185;100;2022-06-27T19:40:07.669289
;b16cb673-31bf-4eed-b084-53ba9bcb08a2;;2128520460;37.288;23.823;30.06874656677246;4.997314453125;0.404541015625;1019.34033203125;400;0;0.012;100;2022-06-27T19:39:48.836871
;8b0a1492-f54a-4b29-ac8d-9657a81af1bf;;2128519425;38.564;22.739;37.30519104003906;4.965087890625;0.2021484375;1019.577880859375;400;0;4294967.184;100;2022-06-27T19:38:51.182513
;d109dc6a-1a37-47e5-98eb-9507e14ff64f;;2128520512;38.264;24.029;31.811790466308594;0.53125;0.38671875;1020.03466796875;400;0;4294967.245;100;2022-06-27T19:38:37.081524
;b05712ad-3412-4415-ba83-c3891803a008;;2128520460;37.299;23.785;29.904319763183594;5.341064453125;0.1806640625;1019.2453002929688;400;0;0.007;100;2022-06-27T19:38:32.364888
;0dc70cb3-a60e-46c6-abb1-832a77b92650;;2128519425;38.564;22.755;34.030479431152344;5.622314453125;0.39453125;1019.6174926757812;400;0;4294967.183;100;2022-06-27T19:37:34.608747
;b6c9cf93-53e4-4ddd-94da-1697b77d3c03;;2128520460;37.342;23.762;33.68986892700195;4.871337890625;0.6875;1019.2199096679688;400;0;0.012;100;2022-06-27T19:37:15.882833
;01942ce1-9ac1-44ae-9e5b-9307a8354a2f;;2128520512;38.253;23.945;36.80239486694336;0.5625;0.404541015625;1020.099609375;400;0;4294967.246;100;2022-06-27T19:36:20.741151
;b6f80879-7ed1-405a-8230-89fd8fcd29ce;;2128519425;38.532;22.724;33.932640075683594;6.0283203125;0.286865234375;1019.6012573242188;400;0;4294967.185;100;2022-06-27T19:36:18.037763
;f07f1637-7931-409a-97da-a35377a8c64f;;2128520460;37.299;23.8;29.995128631591797;6.0888671875;0.0859375;1019.232421875;400;0;0.012;100;2022-06-27T19:35:59.375500
;335dbbb4-164d-4b74-b9ee-60b431b66752;;2128519425;38.553;22.724;33.92509460449219;6.68310546875;0.1943359375;1019.581787109375;400;0;4294967.185;100;2022-06-27T19:35:01.474234
;a215da62-6994-406d-a3cb-28dad79a4d90;;2128520460;37.309;23.769;35.41970443725586;5.746337890625;0.37890625;1019.243408203125;400;0;0.01;100;2022-06-27T19:34:42.939802
;12c66d2f-2aab-4ad9-b9df-07c0848fca2c;;2128520512;38.275;23.975;33.788970947265625;0.5;0.302490234375;1020.0072631835938;400;0;4294967.245;100;2022-06-27T19:34:04.313385
;a12a6310-ad1d-4747-9a60-283796fca9c4;;2128519425;38.532;22.747;33.963802337646484;6.431884765625;0.140380859375;1019.5775146484375;400;0;4294967.183;100;2022-06-27T19:33:45.003543
;6edd5a69-a12d-4098-b2d8-ac0bf2c441af;;2128520460;37.234;23.808;30.08234977722168;5.715087890625;0.054931640625;1019.2540893554688;400;0;0.011;100;2022-06-27T19:33:26.491963
;3bb3e77f-dcdd-438b-a454-fefbd66945d7;;2128519425;38.532;22.762;34.047325134277344;7.025634765625;0.325927734375;1019.5613403320312;400;0;4294967.181;100;2022-06-27T19:32:28.490357
;974553d0-4e9a-4fc3-968e-7819c228f1f6;;2128520460;37.234;23.884;20.372411727905273;7.71240234375;0.629150390625;1019.314697265625;400;0;0.012;100;2022-06-27T19:32:10.078950
;80414426-ec64-4d68-b71e-79ddd67d497e;;2128520512;38.221;24.021;36.01921081542969;0.5625;0.0625;1020.0432739257812;400;0;4294967.245;100;2022-06-27T19:31:47.900024
;283cd49c-8f77-45aa-bd56-98cf532b5c44;;2128519425;38.511;22.77;33.99592208862305;7.5859375;0.124755859375;1019.6598510742188;400;0;4294967.183;100;2022-06-27T19:31:11.910053
;3934ec4f-071a-49d7-8bb5-28ee969f7ea6;;2128520460;37.127;23.907;29.869787216186523;8.085693359375;0.1416015625;1019.2228393554688;400;0;0.008;100;2022-06-27T19:30:53.544123
;0592b7b0-8a2b-4256-b226-0c9dbc97f88a;;2128519425;38.478;22.709;37.55908203125;7.7421875;0.341552734375;1019.6083374023438;400;0;4294967.184;100;2022-06-27T19:29:55.422903
;e4491129-5e72-4306-979e-8a0dfe5e4a27;;2128520460;37.041;23.983;32.829837799072266;7.6171875;0.0390625;1019.2382202148438;400;0;0.012;100;2022-06-27T19:29:37.040879
;61bf6768-a4cd-4808-ba69-0a8824d27763;;2128520512;38.2;24.006;35.89556884765625;0.5625;0.2646484375;1020.0379028320312;400;0;4294967.245;100;2022-06-27T19:29:31.485949
;b36e5714-5db6-45ee-bbf0-d209d13158c6;;2128519425;38.435;22.739;33.99490737915039;8.614501953125;0.03125;1019.6397094726562;400;0;4294967.186;100;2022-06-27T19:28:38.884300
;890a561a-095d-4eb8-9d65-cb85077fcff2;;2128520460;37.116;23.838;33.583133697509766;7.7109375;0.0078125;1019.2935791015625;400;0;0.01;100;2022-06-27T19:28:20.606694
;a936d6d6-426c-4c29-921f-2c5faac0ac37;;2128519425;38.457;22.8;33.920562744140625;9.114501953125;0.41796875;1019.5917358398438;400;0;4294967.183;100;2022-06-27T19:27:22.232032
;6ddf0c53-4f20-410c-a17a-7d49d0053dc2;;2128520512;38.167;23.983;36.061683654785156;0.96875;0.310302734375;1020.1163940429688;400;0;4294967.243;100;2022-06-27T19:27:15.056884
;756b8f1d-5cd0-4869-98eb-47dc0e05dd3c;;2128520460;37.127;23.922;30.173999786376953;9.052001953125;0.1884765625;1019.2503051757812;400;0;0.012;100;2022-06-27T19:27:04.143745
;fb760080-4566-40bd-bb74-7792ecc80206;;2128519425;38.425;22.846;38.36513137817383;9.177001953125;0.325927734375;1019.5597534179688;400;0;4294967.183;100;2022-06-27T19:26:05.666877
;df40a844-deef-420d-8121-9fd432b4be1a;;2128520460;37.181;23.83;29.979835510253906;8.614501953125;0.2568359375;1019.2525024414062;400;0;0.011;100;2022-06-27T19:25:47.653011
;10392e9d-f5a0-49e8-a8d3-20a701a148a1;;2128520512;38.049;24.151;22.16499900817871;1.09375;0.070556640625;1020.1060791015625;400;0;4294967.245;100;2022-06-27T19:24:58.621072
;7a78ed46-282e-4369-b68d-a71d3924f513;;2128519425;38.35;22.884;21.462074279785156;10.173828125;0.116943359375;1019.5784301757812;400;0;4294967.181;100;2022-06-27T19:24:49.119319
;79abaff7-f18b-4a33-93d7-28b52048a31d;;2128520460;37.148;23.861;29.887792587280273;9.926025390625;0.5478515625;1019.2291259765625;400;0;0.012;100;2022-06-27T19:24:31.167973
;63d10e9b-a011-4904-8c51-37b0094f3908;;2128519425;38.275;22.793;33.911808013916016;10.735107421875;0.023681640625;1019.5103759765625;400;0;4294967.181;100;2022-06-27T19:23:32.633023
;574b8381-0c86-473f-9f95-d240f34ad307;;2128520460;37.063;23.899;30.172271728515625;9.145751953125;0.086181640625;1019.2255249023438;400;0;0.01;100;2022-06-27T19:23:14.540828
;c22666d7-c5e9-4e25-822e-ea524f7c90c8;;2128520512;37.985;24.052;31.464784622192383;1.218505859375;0.294677734375;1020.040283203125;400;0;4294967.243;100;2022-06-27T19:22:42.219546
;f709e4f5-d5de-4390-be1d-f7fe552f1fae;;2128519425;38.275;22.793;36.953060150146484;11.04638671875;0.341552734375;1019.53759765625;400;0;4294967.183;100;2022-06-27T19:22:16.073190
;7a97f5e3-0892-4491-a1cb-afd848c4e0c4;;2128520460;36.945;23.975;29.995006561279297;10.767578125;0.0078125;1019.2134399414062;400;0;0.011;100;2022-06-27T19:21:58.029900
;55b62ba2-c146-45c8-8725-7a437802a943;;2128519425;38.2;22.877;33.97563934326172;11.825439453125;0.0546875;1019.584228515625;400;0;4294967.183;100;2022-06-27T19:20:59.478189
;8983f3f9-a184-44c6-8f61-f086a868bca5;;2128520460;36.859;24.151;29.804256439208984;10.797607421875;0.388916015625;1019.26513671875;400;0;0.011;100;2022-06-27T19:20:41.561535
;8ba780ee-d206-4926-9f20-61c6800d747b;;2128520512;37.899;24.067;31.326955795288086;1.343505859375;0.1943359375;1020.0811767578125;400;0;4294967.244;100;2022-06-27T19:20:25.852698
;c13a25dc-1f4d-4d62-88c0-d900992dc25c;;2128519425;38.2;22.831;34.03192901611328;12.57373046875;0.2568359375;1019.5878295898438;400;0;4294967.181;100;2022-06-27T19:19:43.012631
;e0802699-efbd-4bde-9d6c-fc57d62c7fdc;;2128520460;36.784;24.174;35.94224166870117;11.92138671875;0.36328125;1019.2313842773438;400;0;0.01;100;2022-06-27T19:19:24.992121
;eb63905c-0c69-47ab-af2f-36f5382b6fac;;2128519425;38.178;22.747;33.982967376708984;12.9462890625;0.364990234375;1019.5560913085938;400;0;4294967.181;100;2022-06-27T19:18:26.527204
;4ba5081f-7ac6-4ba0-b81e-7e2dd5f52060;;2128520512;37.931;23.937;31.24784278869629;1.593505859375;0.1416015625;1019.9614868164062;400;0;4294967.245;100;2022-06-27T19:18:09.444702
;fc86cf87-7f03-40c5-a7f9-7245655728b4;;2128520460;36.666;24.212;29.867834091186523;11.39013671875;0.5712890625;1019.1331176757812;400;0;0.011;100;2022-06-27T19:18:08.458737
;59720c0c-932b-4d5e-9328-8f2cea001aef;;2128519425;38.146;22.793;38.42752456665039;13.53857421875;0.325927734375;1019.4607543945312;400;0;4294967.181;100;2022-06-27T19:17:10.028727
;e65de429-22aa-4079-8fde-485933827da3;;2128520460;36.462;24.387;29.81325340270996;12.9150390625;0.228759765625;1019.17919921875;400;0;0.008;100;2022-06-27T19:16:51.986831
;9f8c22be-997b-4bc6-94eb-e4f087106afb;;2128519425;38.146;22.785;33.93172073364258;14.660400390625;0.493896484375;1019.5036010742188;400;0;4294967.184;100;2022-06-27T19:15:53.464678
;f43448f3-58fe-468a-ab9e-255a0defe88a;;2128520512;37.985;23.823;35.9730224609375;1.62451171875;0.093505859375;1019.920654296875;400;0;4294967.244;100;2022-06-27T19:15:53.077556
;97f0c5c4-79f6-4ef8-a08d-ca3fe12d155b;;2128520460;36.494;24.242;30.294448852539062;13.5712890625;0.078125;1019.156982421875;400;0;0.011;100;2022-06-27T19:15:35.489870
;cb3b2d83-3386-41da-abd9-87f88c05c2b9;;2128519425;38.124;22.854;33.88121795654297;15.1259765625;0.310302734375;1019.4718627929688;400;0;4294967.184;100;2022-06-27T19:14:36.886275
;93ba66fd-d110-4aa7-a7c5-329f6c973de2;;2128520460;36.891;23.853;35.88192367553711;14.129150390625;0.228759765625;1019.1342163085938;415;2;0.012;100;2022-06-27T19:14:10.691214
;d159b0f0-e9c8-4243-a8f4-c1fa7c8fa8d0;;2128520512;38.071;23.853;31.41444969177246;1.53076171875;0.286865234375;1019.927978515625;400;0;4294967.24;100;2022-06-27T19:13:36.652091
;8f51e40a-ab00-4d86-9942-bb8341431b21;;2128519425;38.028;22.93;33.92665100097656;16.086181640625;0.179443359375;1019.4751586914062;400;0;4294967.181;100;2022-06-27T19:13:20.356958
;cc7e3a31-79cf-4c77-8d95-219a29dd3699;;2128520460;36.848;24.075;35.93384552001953;14.34521484375;0.1650390625;1019.157958984375;400;0;0.008;100;2022-06-27T19:12:54.143589
;14b182e6-dded-444b-b467-38f4b66b4d5b;;2128519425;38.221;22.686;36.98005294799805;16.619384765625;0.325927734375;1019.5031127929688;400;0;4294967.183;100;2022-06-27T19:12:03.802684
;826ac587-9818-4266-9068-d957531b5183;;2128520460;36.752;23.953;29.87063217163086;14.158935546875;0.420166015625;1019.1204833984375;400;0;0.01;100;2022-06-27T19:11:37.705299
;6fdf5746-e2f9-46be-861b-aa697c657c6b;;2128520512;38.135;23.808;35.79170227050781;1.686767578125;0.30859375;1019.9488525390625;400;0;4294967.246;100;2022-06-27T19:11:20.313973
;c14ffee9-0045-4be3-954d-75949b449bdf;;2128519425;38.371;22.656;33.98969650268555;17.709228515625;0.333740234375;1019.52734375;400;0;4294967.183;100;2022-06-27T19:10:38.990675
;fd64e73c-545d-4fbf-aa14-da233076dc7f;;2128520460;36.966;23.899;33.836326599121094;15.5322265625;0.5166015625;1019.1532592773438;400;0;0.012;100;2022-06-27T19:10:21.321692
;115caa9d-14bf-4905-b04c-51abdeaa5807;;2128519425;38.382;22.884;33.9544677734375;18.736328125;0.2490234375;1019.499267578125;400;0;4294967.186;100;2022-06-27T19:09:22.486365
;6c72e165-ce5a-4002-a415-a42d30459fe7;;2128520460;37.063;23.846;30.12342071533203;15.560546875;0.205322265625;1019.1170043945312;400;0;0.008;100;2022-06-27T19:09:04.814655
;44cf2bee-a881-4bf2-b800-6ba0658a4191;;2128520512;38.178;24.052;31.751628875732422;2.06201171875;0.2568359375;1019.880126953125;400;0;4294967.244;100;2022-06-27T19:09:03.852437
;daa508e5-86aa-47f7-9940-7f45de518c3c;;2128519425;38.275;22.961;33.916297912597656;19.359375;0.2333984375;1019.4937744140625;400;0;4294967.183;100;2022-06-27T19:08:05.979393
